circuit_id,candidate_id,combo_index,tensor_v3_selected,status,source_methods,decomposition_keys,candidate_indices,num_blocks,block_tcount_sum,block_tdepth_sum,tcount_after,tdepth_after,depth_after,gate_count_after,candidate_qasm_path,tensor_v3_selection_status,tensor_v3_selection_error,tensor_v3_ranking_strategy,tensor_v3_profile,tensor_v3_mixed_slack,tensor_v3_status,tensor_v3_error,tensor_v3_partition_id,tensor_v3_partition_kind,tensor_v3_tcount_tolerance,tensor_v3_target_mixed_weight,tensor_v3_gadget_mixed_weight,tensor_v3_gadget_mixed_weight_norm,tensor_v3_mixed_excess_norm,tensor_v3_mixed_auc_original,tensor_v3_mixed_auc_original_norm,tensor_v3_mixed_auc_greedy,tensor_v3_mixed_auc_greedy_norm,tensor_v3_singleton_bridge_count,tensor_v3_singleton_bridge_count_norm,tensor_v3_mixed_group_count,tensor_v3_mixed_group_count_norm,tensor_v3_num_factor_groups,tensor_v3_factor_count,tensor_v3_score_lex,tensor_v3_stable_factor_hash,tensor_v3_partition_metrics_json,guarded_source_profile,guarded_source_candidate_id,guarded_uses_aggressive,guarded_selection_rule,guarded_qasm_depth_gain_threshold,guarded_mixed_drop_fraction_threshold,qasm_depth_gain_aggressive_vs_conservative,mixed_drop_aggressive_vs_conservative,mixed_drop_fraction_aggressive_vs_conservative,guarded_delta_tcount_vs_conservative
barenco_tof_3,barenco_tof_3:combo8,8,1,ok,public_resynth_gadgets,barenco_toff_3,0,1,14,5,14,5,204,267,results/public_resynth_tensor_v3_phase_slack_expanded/public_resynth_tensor_v3_phase_slack/barenco_tof_3/structural_combinations/combo8/assembled.qasm,ok,,phase-slack-v1,guarded-aggressive,0.2,ok,,semantic_role_k2,semantic-role,0.12,18.0,18.0,1.0,0.0,24.0,0.4444444444444444,24.0,0.4444444444444444,0.0,0.0,2.0,1.0,2.0,14.0,0;0.444444444444;0;503109372f88ddf7,503109372f88ddf7,"[{""factor_count"":14.0,""gadget_mixed_weight"":36.0,""gadget_mixed_weight_norm"":1.0,""mixed_auc_greedy"":54.0,""mixed_auc_greedy_norm"":0.5,""mixed_auc_original"":54.0,""mixed_auc_original_norm"":0.5,""mixed_excess_norm"":0.0,""mixed_group_count"":2.0,""mixed_group_count_norm"":1.0,""num_block_rows"":1,""num_factor_groups"":2.0,""partition_id"":""balanced_contiguous_k2"",""partition_kind"":""contiguous"",""score_v3_lex"":""0;0.5;0;503109372f88ddf7"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""503109372f88ddf7"",""target_mixed_weight"":36.0},{""factor_count"":14.0,""gadget_mixed_weight"":30.0,""gadget_mixed_weight_norm"":1.0,""mixed_auc_greedy"":36.0,""mixed_auc_greedy_norm"":0.4,""mixed_auc_original"":36.0,""mixed_auc_original_norm"":0.4,""mixed_excess_norm"":0.0,""mixed_group_count"":2.0,""mixed_group_count_norm"":1.0,""num_block_rows"":1,""num_factor_groups"":2.0,""partition_id"":""semantic_family_k2"",""partition_kind"":""semantic-family"",""score_v3_lex"":""0;0.4;0;503109372f88ddf7"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""503109372f88ddf7"",""target_mixed_weight"":30.0},{""factor_count"":14.0,""gadget_mixed_weight"":18.0,""gadget_mixed_weight_norm"":1.0,""mixed_auc_greedy"":24.0,""mixed_auc_greedy_norm"":0.4444444444444444,""mixed_auc_original"":24.0,""mixed_auc_original_norm"":0.4444444444444444,""mixed_excess_norm"":0.0,""mixed_group_count"":2.0,""mixed_group_count_norm"":1.0,""num_block_rows"":1,""num_factor_groups"":2.0,""partition_id"":""semantic_role_k2"",""partition_kind"":""semantic-role"",""score_v3_lex"":""0;0.444444444444;0;503109372f88ddf7"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""503109372f88ddf7"",""target_mixed_weight"":18.0},{""factor_count"":14.0,""gadget_mixed_weight"":18.0,""gadget_mixed_weight_norm"":1.0,""mixed_auc_greedy"":24.0,""mixed_auc_greedy_norm"":0.4444444444444444,""mixed_auc_original"":24.0,""mixed_auc_original_norm"":0.4444444444444444,""mixed_excess_norm"":0.0,""mixed_group_count"":2.0,""mixed_group_count_norm"":1.0,""num_block_rows"":1,""num_factor_groups"":2.0,""partition_id"":""tensor_graph_spectral_k2"",""partition_kind"":""tensor-graph"",""score_v3_lex"":""0;0.444444444444;0;503109372f88ddf7"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""503109372f88ddf7"",""target_mixed_weight"":18.0}]",conservative,barenco_tof_3:combo8,0,qasm-depth-gain-and-mixed-drop,0.1,0.0,0.0,0.0,0.0,0
barenco_tof_4,barenco_tof_4:combo13,13,1,ok,public_resynth_gadgets,barenco_toff_4,3,1,28,8,28,8,351,522,results/public_resynth_tensor_v3_phase_slack_aggressive/public_resynth_tensor_v3_phase_slack_aggressive/barenco_tof_4/structural_combinations/combo13/assembled.qasm,ok,,phase-slack-v1,guarded-aggressive,0.2,ok,,semantic_role_k2,semantic-role,0.4,90.0,90.0,1.0,0.0,240.0,0.5333333333333333,180.0,0.4,0.0,0.0,4.0,1.0,4.0,28.0,0;0.4;0;09159b0cbdeffeb2,09159b0cbdeffeb2,"[{""factor_count"":28.0,""gadget_mixed_weight"":90.0,""gadget_mixed_weight_norm"":1.0,""mixed_auc_greedy"":180.0,""mixed_auc_greedy_norm"":0.4,""mixed_auc_original"":240.0,""mixed_auc_original_norm"":0.5333333333333333,""mixed_excess_norm"":0.0,""mixed_group_count"":4.0,""mixed_group_count_norm"":1.0,""num_block_rows"":1,""num_factor_groups"":4.0,""partition_id"":""balanced_contiguous_k2"",""partition_kind"":""contiguous"",""score_v3_lex"":""0;0.4;0;09159b0cbdeffeb2"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""09159b0cbdeffeb2"",""target_mixed_weight"":90.0},{""factor_count"":28.0,""gadget_mixed_weight"":150.0,""gadget_mixed_weight_norm"":1.0,""mixed_auc_greedy"":288.0,""mixed_auc_greedy_norm"":0.384,""mixed_auc_original"":384.0,""mixed_auc_original_norm"":0.512,""mixed_excess_norm"":0.0,""mixed_group_count"":4.0,""mixed_group_count_norm"":1.0,""num_block_rows"":1,""num_factor_groups"":4.0,""partition_id"":""semantic_family_k2"",""partition_kind"":""semantic-family"",""score_v3_lex"":""0;0.384;0;09159b0cbdeffeb2"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""09159b0cbdeffeb2"",""target_mixed_weight"":150.0},{""factor_count"":28.0,""gadget_mixed_weight"":90.0,""gadget_mixed_weight_norm"":1.0,""mixed_auc_greedy"":180.0,""mixed_auc_greedy_norm"":0.4,""mixed_auc_original"":240.0,""mixed_auc_original_norm"":0.5333333333333333,""mixed_excess_norm"":0.0,""mixed_group_count"":4.0,""mixed_group_count_norm"":1.0,""num_block_rows"":1,""num_factor_groups"":4.0,""partition_id"":""semantic_role_k2"",""partition_kind"":""semantic-role"",""score_v3_lex"":""0;0.4;0;09159b0cbdeffeb2"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""09159b0cbdeffeb2"",""target_mixed_weight"":90.0},{""factor_count"":28.0,""gadget_mixed_weight"":102.0,""gadget_mixed_weight_norm"":1.0,""mixed_auc_greedy"":198.0,""mixed_auc_greedy_norm"":0.38823529411764707,""mixed_auc_original"":282.0,""mixed_auc_original_norm"":0.5529411764705883,""mixed_excess_norm"":0.0,""mixed_group_count"":4.0,""mixed_group_count_norm"":1.0,""num_block_rows"":1,""num_factor_groups"":4.0,""partition_id"":""tensor_graph_spectral_k2"",""partition_kind"":""tensor-graph"",""score_v3_lex"":""0;0.388235294118;0;09159b0cbdeffeb2"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""09159b0cbdeffeb2"",""target_mixed_weight"":102.0}]",splitting-aggressive,barenco_tof_4:combo13,1,qasm-depth-gain-and-mixed-drop,0.1,0.0,0.3333333333333335,19.066666666666666,1.0,5
cuccaro_adder_n3,cuccaro_adder_n3:combo0,0,1,ok,public_resynth_gadgets,cuccaro_adder_n3,0,1,14,4,14,4,242,304,results/public_resynth_tensor_v3_phase_slack_expanded/public_resynth_tensor_v3_phase_slack/cuccaro_adder_n3/structural_combinations/combo0/assembled.qasm,ok,,phase-slack-v1,guarded-aggressive,0.2,ok,,semantic_role_k2,semantic-role,0.12,6.0,6.0,1.0,0.0,12.0,0.6666666666666666,6.0,0.3333333333333333,0.0,0.0,1.0,0.5,2.0,14.0,0;0.333333333333;0;693ed0f5df2ae315,693ed0f5df2ae315,"[{""factor_count"":14.0,""gadget_mixed_weight"":24.0,""gadget_mixed_weight_norm"":1.0,""mixed_auc_greedy"":36.0,""mixed_auc_greedy_norm"":0.5,""mixed_auc_original"":36.0,""mixed_auc_original_norm"":0.5,""mixed_excess_norm"":0.0,""mixed_group_count"":2.0,""mixed_group_count_norm"":1.0,""num_block_rows"":1,""num_factor_groups"":2.0,""partition_id"":""balanced_contiguous_k2"",""partition_kind"":""contiguous"",""score_v3_lex"":""0;0.5;0;693ed0f5df2ae315"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""693ed0f5df2ae315"",""target_mixed_weight"":24.0},{""factor_count"":14.0,""gadget_mixed_weight"":30.0,""gadget_mixed_weight_norm"":1.0,""mixed_auc_greedy"":42.0,""mixed_auc_greedy_norm"":0.4666666666666667,""mixed_auc_original"":48.0,""mixed_auc_original_norm"":0.5333333333333333,""mixed_excess_norm"":0.0,""mixed_group_count"":2.0,""mixed_group_count_norm"":1.0,""num_block_rows"":1,""num_factor_groups"":2.0,""partition_id"":""semantic_family_k2"",""partition_kind"":""semantic-family"",""score_v3_lex"":""0;0.466666666667;0;693ed0f5df2ae315"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""693ed0f5df2ae315"",""target_mixed_weight"":30.0},{""factor_count"":14.0,""gadget_mixed_weight"":6.0,""gadget_mixed_weight_norm"":1.0,""mixed_auc_greedy"":6.0,""mixed_auc_greedy_norm"":0.3333333333333333,""mixed_auc_original"":12.0,""mixed_auc_original_norm"":0.6666666666666666,""mixed_excess_norm"":0.0,""mixed_group_count"":1.0,""mixed_group_count_norm"":0.5,""num_block_rows"":1,""num_factor_groups"":2.0,""partition_id"":""semantic_role_k2"",""partition_kind"":""semantic-role"",""score_v3_lex"":""0;0.333333333333;0;693ed0f5df2ae315"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""693ed0f5df2ae315"",""target_mixed_weight"":6.0},{""factor_count"":14.0,""gadget_mixed_weight"":30.0,""gadget_mixed_weight_norm"":1.0,""mixed_auc_greedy"":42.0,""mixed_auc_greedy_norm"":0.4666666666666667,""mixed_auc_original"":42.0,""mixed_auc_original_norm"":0.4666666666666667,""mixed_excess_norm"":0.0,""mixed_group_count"":2.0,""mixed_group_count_norm"":1.0,""num_block_rows"":1,""num_factor_groups"":2.0,""partition_id"":""tensor_graph_spectral_k2"",""partition_kind"":""tensor-graph"",""score_v3_lex"":""0;0.466666666667;0;693ed0f5df2ae315"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""693ed0f5df2ae315"",""target_mixed_weight"":30.0}]",conservative,cuccaro_adder_n3:combo0,0,qasm-depth-gain-and-mixed-drop,0.1,0.0,0.0,0.0,0.0,0
gf_2pow2_mult,gf_2pow2_mult:combo7,7,1,ok,public_resynth_no_gadgets,gf_2pow2_mult_comp2,7,1,17,12,17,12,145,195,results/public_resynth_tensor_v3_phase_slack_expanded/public_resynth_tensor_v3_phase_slack/gf_2pow2_mult/structural_combinations/combo7/assembled.qasm,ok,,phase-slack-v1,guarded-aggressive,0.2,ok,,semantic_role_k2,semantic-role,0.12,66.0,270.0,4.090909090909091,3.090909090909091,636.0,0.6022727272727273,252.0,0.23863636363636365,6.0,0.35294117647058826,7.0,0.4666666666666667,15.0,17.0,3.09090909091;0.238636363636;0.352941176471;3767bd4f612e7224,3767bd4f612e7224,"[{""factor_count"":17.0,""gadget_mixed_weight"":300.0,""gadget_mixed_weight_norm"":5.0,""mixed_auc_greedy"":762.0,""mixed_auc_greedy_norm"":0.79375,""mixed_auc_original"":762.0,""mixed_auc_original_norm"":0.79375,""mixed_excess_norm"":4.0,""mixed_group_count"":9.0,""mixed_group_count_norm"":0.6,""num_block_rows"":1,""num_factor_groups"":15.0,""partition_id"":""balanced_contiguous_k2"",""partition_kind"":""contiguous"",""score_v3_lex"":""4;0.79375;0.470588235294;3767bd4f612e7224"",""singleton_bridge_count"":8.0,""singleton_bridge_count_norm"":0.47058823529411764,""stable_factor_hash"":""3767bd4f612e7224"",""target_mixed_weight"":60.0},{""factor_count"":17.0,""gadget_mixed_weight"":270.0,""gadget_mixed_weight_norm"":4.090909090909091,""mixed_auc_greedy"":252.0,""mixed_auc_greedy_norm"":0.23863636363636365,""mixed_auc_original"":636.0,""mixed_auc_original_norm"":0.6022727272727273,""mixed_excess_norm"":3.090909090909091,""mixed_group_count"":7.0,""mixed_group_count_norm"":0.4666666666666667,""num_block_rows"":1,""num_factor_groups"":15.0,""partition_id"":""semantic_family_k2"",""partition_kind"":""semantic-family"",""score_v3_lex"":""3.09090909091;0.238636363636;0.352941176471;3767bd4f612e7224"",""singleton_bridge_count"":6.0,""singleton_bridge_count_norm"":0.35294117647058826,""stable_factor_hash"":""3767bd4f612e7224"",""target_mixed_weight"":66.0},{""factor_count"":17.0,""gadget_mixed_weight"":270.0,""gadget_mixed_weight_norm"":4.090909090909091,""mixed_auc_greedy"":252.0,""mixed_auc_greedy_norm"":0.23863636363636365,""mixed_auc_original"":636.0,""mixed_auc_original_norm"":0.6022727272727273,""mixed_excess_norm"":3.090909090909091,""mixed_group_count"":7.0,""mixed_group_count_norm"":0.4666666666666667,""num_block_rows"":1,""num_factor_groups"":15.0,""partition_id"":""semantic_register_k2"",""partition_kind"":""semantic-register"",""score_v3_lex"":""3.09090909091;0.238636363636;0.352941176471;3767bd4f612e7224"",""singleton_bridge_count"":6.0,""singleton_bridge_count_norm"":0.35294117647058826,""stable_factor_hash"":""3767bd4f612e7224"",""target_mixed_weight"":66.0},{""factor_count"":17.0,""gadget_mixed_weight"":270.0,""gadget_mixed_weight_norm"":4.090909090909091,""mixed_auc_greedy"":252.0,""mixed_auc_greedy_norm"":0.23863636363636365,""mixed_auc_original"":636.0,""mixed_auc_original_norm"":0.6022727272727273,""mixed_excess_norm"":3.090909090909091,""mixed_group_count"":7.0,""mixed_group_count_norm"":0.4666666666666667,""num_block_rows"":1,""num_factor_groups"":15.0,""partition_id"":""semantic_role_k2"",""partition_kind"":""semantic-role"",""score_v3_lex"":""3.09090909091;0.238636363636;0.352941176471;3767bd4f612e7224"",""singleton_bridge_count"":6.0,""singleton_bridge_count_norm"":0.35294117647058826,""stable_factor_hash"":""3767bd4f612e7224"",""target_mixed_weight"":66.0},{""factor_count"":17.0,""gadget_mixed_weight"":324.0,""gadget_mixed_weight_norm"":5.4,""mixed_auc_greedy"":840.0,""mixed_auc_greedy_norm"":0.875,""mixed_auc_original"":738.0,""mixed_auc_original_norm"":0.76875,""mixed_excess_norm"":4.4,""mixed_group_count"":10.0,""mixed_group_count_norm"":0.6666666666666666,""num_block_rows"":1,""num_factor_groups"":15.0,""partition_id"":""tensor_graph_spectral_k2"",""partition_kind"":""tensor-graph"",""score_v3_lex"":""4.4;0.875;0.529411764706;3767bd4f612e7224"",""singleton_bridge_count"":9.0,""singleton_bridge_count_norm"":0.5294117647058824,""stable_factor_hash"":""3767bd4f612e7224"",""target_mixed_weight"":60.0}]",conservative,gf_2pow2_mult:combo7,0,qasm-depth-gain-and-mixed-drop,0.1,0.0,-0.5952380952380949,2.909090909090909,0.9411764705882354,0
hamming_weight_n4,hamming_weight_n4:combo0,0,1,ok,public_resynth_gadgets,hamming_weight_n4,0,1,21,6,21,6,221,309,results/public_resynth_tensor_v3_phase_slack_expanded/public_resynth_tensor_v3_phase_slack/hamming_weight_n4/structural_combinations/combo0/assembled.qasm,ok,,phase-slack-v1,guarded-aggressive,0.2,ok,,semantic_role_k2,semantic-role,0.12,90.0,90.0,1.0,0.0,132.0,0.36666666666666664,132.0,0.36666666666666664,0.0,0.0,3.0,1.0,3.0,21.0,0;0.366666666667;0;f1491490d6284225,f1491490d6284225,"[{""factor_count"":21.0,""gadget_mixed_weight"":90.0,""gadget_mixed_weight_norm"":1.0,""mixed_auc_greedy"":132.0,""mixed_auc_greedy_norm"":0.36666666666666664,""mixed_auc_original"":132.0,""mixed_auc_original_norm"":0.36666666666666664,""mixed_excess_norm"":0.0,""mixed_group_count"":3.0,""mixed_group_count_norm"":1.0,""num_block_rows"":1,""num_factor_groups"":3.0,""partition_id"":""balanced_contiguous_k2"",""partition_kind"":""contiguous"",""score_v3_lex"":""0;0.366666666667;0;f1491490d6284225"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""f1491490d6284225"",""target_mixed_weight"":90.0},{""factor_count"":21.0,""gadget_mixed_weight"":90.0,""gadget_mixed_weight_norm"":1.0,""mixed_auc_greedy"":132.0,""mixed_auc_greedy_norm"":0.36666666666666664,""mixed_auc_original"":132.0,""mixed_auc_original_norm"":0.36666666666666664,""mixed_excess_norm"":0.0,""mixed_group_count"":3.0,""mixed_group_count_norm"":1.0,""num_block_rows"":1,""num_factor_groups"":3.0,""partition_id"":""semantic_family_k2"",""partition_kind"":""semantic-family"",""score_v3_lex"":""0;0.366666666667;0;f1491490d6284225"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""f1491490d6284225"",""target_mixed_weight"":90.0},{""factor_count"":21.0,""gadget_mixed_weight"":90.0,""gadget_mixed_weight_norm"":1.0,""mixed_auc_greedy"":132.0,""mixed_auc_greedy_norm"":0.36666666666666664,""mixed_auc_original"":132.0,""mixed_auc_original_norm"":0.36666666666666664,""mixed_excess_norm"":0.0,""mixed_group_count"":3.0,""mixed_group_count_norm"":1.0,""num_block_rows"":1,""num_factor_groups"":3.0,""partition_id"":""semantic_role_k2"",""partition_kind"":""semantic-role"",""score_v3_lex"":""0;0.366666666667;0;f1491490d6284225"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""f1491490d6284225"",""target_mixed_weight"":90.0},{""factor_count"":21.0,""gadget_mixed_weight"":102.0,""gadget_mixed_weight_norm"":1.0,""mixed_auc_greedy"":132.0,""mixed_auc_greedy_norm"":0.3235294117647059,""mixed_auc_original"":132.0,""mixed_auc_original_norm"":0.3235294117647059,""mixed_excess_norm"":0.0,""mixed_group_count"":3.0,""mixed_group_count_norm"":1.0,""num_block_rows"":1,""num_factor_groups"":3.0,""partition_id"":""tensor_graph_spectral_k2"",""partition_kind"":""tensor-graph"",""score_v3_lex"":""0;0.323529411765;0;f1491490d6284225"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""f1491490d6284225"",""target_mixed_weight"":102.0}]",conservative,hamming_weight_n4:combo0,0,qasm-depth-gain-and-mixed-drop,0.1,0.0,0.0,0.0,0.0,0
hamming_weight_n5,hamming_weight_n5:combo0,0,1,ok,public_resynth_gadgets,hamming_weight_n5,0,1,21,4,21,4,224,327,results/public_resynth_tensor_v3_phase_slack_expanded/public_resynth_tensor_v3_phase_slack/hamming_weight_n5/structural_combinations/combo0/assembled.qasm,ok,,phase-slack-v1,guarded-aggressive,0.2,ok,,semantic_role_k2,semantic-role,0.12,126.0,126.0,1.0,0.0,192.0,0.38095238095238093,192.0,0.38095238095238093,0.0,0.0,3.0,1.0,3.0,21.0,0;0.380952380952;0;678eaefa9e20b5b2,678eaefa9e20b5b2,"[{""factor_count"":21.0,""gadget_mixed_weight"":126.0,""gadget_mixed_weight_norm"":1.0,""mixed_auc_greedy"":192.0,""mixed_auc_greedy_norm"":0.38095238095238093,""mixed_auc_original"":192.0,""mixed_auc_original_norm"":0.38095238095238093,""mixed_excess_norm"":0.0,""mixed_group_count"":3.0,""mixed_group_count_norm"":1.0,""num_block_rows"":1,""num_factor_groups"":3.0,""partition_id"":""balanced_contiguous_k2"",""partition_kind"":""contiguous"",""score_v3_lex"":""0;0.380952380952;0;678eaefa9e20b5b2"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""678eaefa9e20b5b2"",""target_mixed_weight"":126.0},{""factor_count"":21.0,""gadget_mixed_weight"":126.0,""gadget_mixed_weight_norm"":1.0,""mixed_auc_greedy"":192.0,""mixed_auc_greedy_norm"":0.38095238095238093,""mixed_auc_original"":192.0,""mixed_auc_original_norm"":0.38095238095238093,""mixed_excess_norm"":0.0,""mixed_group_count"":3.0,""mixed_group_count_norm"":1.0,""num_block_rows"":1,""num_factor_groups"":3.0,""partition_id"":""semantic_family_k2"",""partition_kind"":""semantic-family"",""score_v3_lex"":""0;0.380952380952;0;678eaefa9e20b5b2"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""678eaefa9e20b5b2"",""target_mixed_weight"":126.0},{""factor_count"":21.0,""gadget_mixed_weight"":126.0,""gadget_mixed_weight_norm"":1.0,""mixed_auc_greedy"":192.0,""mixed_auc_greedy_norm"":0.38095238095238093,""mixed_auc_original"":192.0,""mixed_auc_original_norm"":0.38095238095238093,""mixed_excess_norm"":0.0,""mixed_group_count"":3.0,""mixed_group_count_norm"":1.0,""num_block_rows"":1,""num_factor_groups"":3.0,""partition_id"":""semantic_role_k2"",""partition_kind"":""semantic-role"",""score_v3_lex"":""0;0.380952380952;0;678eaefa9e20b5b2"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""678eaefa9e20b5b2"",""target_mixed_weight"":126.0},{""factor_count"":21.0,""gadget_mixed_weight"":138.0,""gadget_mixed_weight_norm"":1.0,""mixed_auc_greedy"":192.0,""mixed_auc_greedy_norm"":0.34782608695652173,""mixed_auc_original"":192.0,""mixed_auc_original_norm"":0.34782608695652173,""mixed_excess_norm"":0.0,""mixed_group_count"":3.0,""mixed_group_count_norm"":1.0,""num_block_rows"":1,""num_factor_groups"":3.0,""partition_id"":""tensor_graph_spectral_k2"",""partition_kind"":""tensor-graph"",""score_v3_lex"":""0;0.347826086957;0;678eaefa9e20b5b2"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""678eaefa9e20b5b2"",""target_mixed_weight"":138.0}]",conservative,hamming_weight_n5:combo0,0,qasm-depth-gain-and-mixed-drop,0.1,0.0,0.0,0.0,0.0,0
hwb_6,hwb_6:combo14,14,1,ok,public_resynth_gadgets,hwb_6,4,1,70,13,70,13,883,1446,results/public_resynth_tensor_v3_phase_slack_aggressive/public_resynth_tensor_v3_phase_slack_aggressive/hwb_6/structural_combinations/combo14/assembled.qasm,ok,,phase-slack-v1,guarded-aggressive,0.2,ok,,semantic_role_k2,semantic-role,0.4,390.0,486.0,1.2461538461538462,0.24615384615384617,2214.0,0.5160839160839161,1212.0,0.28251748251748254,0.0,0.0,9.0,0.9,10.0,70.0,0.246153846154;0.282517482517;0;4e95d383913871b6,4e95d383913871b6,"[{""factor_count"":70.0,""gadget_mixed_weight"":510.0,""gadget_mixed_weight_norm"":1.4406779661016949,""mixed_auc_greedy"":1062.0,""mixed_auc_greedy_norm"":0.2727272727272727,""mixed_auc_original"":2214.0,""mixed_auc_original_norm"":0.5685670261941448,""mixed_excess_norm"":0.4406779661016949,""mixed_group_count"":7.0,""mixed_group_count_norm"":0.7,""num_block_rows"":1,""num_factor_groups"":10.0,""partition_id"":""balanced_contiguous_k2"",""partition_kind"":""contiguous"",""score_v3_lex"":""0.440677966102;0.272727272727;0;4e95d383913871b6"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""4e95d383913871b6"",""target_mixed_weight"":354.0},{""factor_count"":70.0,""gadget_mixed_weight"":270.0,""gadget_mixed_weight_norm"":1.1538461538461537,""mixed_auc_greedy"":492.0,""mixed_auc_greedy_norm"":0.19114219114219114,""mixed_auc_original"":1146.0,""mixed_auc_original_norm"":0.44522144522144524,""mixed_excess_norm"":0.15384615384615385,""mixed_group_count"":5.0,""mixed_group_count_norm"":0.5,""num_block_rows"":1,""num_factor_groups"":10.0,""partition_id"":""semantic_family_k2"",""partition_kind"":""semantic-family"",""score_v3_lex"":""0.153846153846;0.191142191142;0;4e95d383913871b6"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""4e95d383913871b6"",""target_mixed_weight"":234.0},{""factor_count"":70.0,""gadget_mixed_weight"":486.0,""gadget_mixed_weight_norm"":1.2461538461538462,""mixed_auc_greedy"":1212.0,""mixed_auc_greedy_norm"":0.28251748251748254,""mixed_auc_original"":2214.0,""mixed_auc_original_norm"":0.5160839160839161,""mixed_excess_norm"":0.24615384615384617,""mixed_group_count"":9.0,""mixed_group_count_norm"":0.9,""num_block_rows"":1,""num_factor_groups"":10.0,""partition_id"":""semantic_role_k2"",""partition_kind"":""semantic-role"",""score_v3_lex"":""0.246153846154;0.282517482517;0;4e95d383913871b6"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""4e95d383913871b6"",""target_mixed_weight"":390.0},{""factor_count"":70.0,""gadget_mixed_weight"":384.0,""gadget_mixed_weight_norm"":1.2307692307692308,""mixed_auc_greedy"":618.0,""mixed_auc_greedy_norm"":0.18006993006993008,""mixed_auc_original"":2166.0,""mixed_auc_original_norm"":0.6311188811188811,""mixed_excess_norm"":0.23076923076923078,""mixed_group_count"":4.0,""mixed_group_count_norm"":0.4,""num_block_rows"":1,""num_factor_groups"":10.0,""partition_id"":""tensor_graph_spectral_k2"",""partition_kind"":""tensor-graph"",""score_v3_lex"":""0.230769230769;0.18006993007;0;4e95d383913871b6"",""singleton_bridge_count"":0.0,""singleton_bridge_count_norm"":0.0,""stable_factor_hash"":""4e95d383913871b6"",""target_mixed_weight"":312.0}]",splitting-aggressive,hwb_6:combo14,1,qasm-depth-gain-and-mixed-drop,0.1,0.0,2.268041237113402,28.553846153846155,0.9914529914529915,19
