target,objective_variant,materializer,beam_width,candidate_kind,summary_path,candidate_dir,tcount,tdepth,qasm_depth,num_total_cnots,primary_nc_depth_ratio,qasm_depth_ratio,verification_status,verification_error,proof_path,runtime_sec,original_normalization_status,candidate_normalization_status
barenco_tof_4,factor_count,selected-beam-shared-parity-w32,32,,results/alphaq_objective_beam_policy_external_validation_article_repair2_barenco/barenco_tof_4/factor_count/selected-beam-shared-parity-w32/summary.json,results/alphaq_objective_beam_policy_external_validation_article_repair2_barenco/barenco_tof_4/factor_count/selected-beam-shared-parity-w32,64.0,7.0,298.0,162.0,0.9611650485436893,3.01010101010101,equal,,results/verification/alphaq_external_article_repair2_barenco/proofs/barenco_tof_4/factor_count/selected-beam-shared-parity-w32.verify.txt,0.12011170387268066,ok,ok
barenco_tof_4,mixed_pair,selected-beam-shared-parity-w16,16,,results/alphaq_objective_beam_policy_external_validation_article_repair2_barenco/barenco_tof_4/mixed_pair/selected-beam-shared-parity-w16/summary.json,results/alphaq_objective_beam_policy_external_validation_article_repair2_barenco/barenco_tof_4/mixed_pair/selected-beam-shared-parity-w16,42.0,6.0,266.0,118.0,0.7087378640776699,2.686868686868687,equal,,results/verification/alphaq_external_article_repair2_barenco/proofs/barenco_tof_4/mixed_pair/selected-beam-shared-parity-w16.verify.txt,0.05123710632324219,ok,ok
