target,objective_variant,materializer,beam_width,candidate_kind,summary_path,candidate_dir,tcount,tdepth,qasm_depth,num_total_cnots,primary_nc_depth_ratio,qasm_depth_ratio,verification_status,verification_error,proof_path,runtime_sec,original_normalization_status,candidate_normalization_status
vbe_adder_3,factor_count,selected-beam-shared-parity-w32,32,,results/alphaq_objective_beam_policy_external_validation_article_repair2_vbe/vbe_adder_3/factor_count/selected-beam-shared-parity-w32/summary.json,results/alphaq_objective_beam_policy_external_validation_article_repair2_vbe/vbe_adder_3/factor_count/selected-beam-shared-parity-w32,65.0,9.0,296.0,216.0,1.29,3.051546391752577,inconclusive,"Inconclusive (took 0.107s)
Reduced form:
(-1)^{014 + 015 + 024 + 025 + 124 + 125 + 34 + 35 + 4 + 45 + 6}|0⟩|1⟩|2⟩|3⟩|4⟩|5⟩|1 + 6⟩|7⟩|1 + 8⟩|1 + 014 + 015 + 024 + 025 + 124 + 125 + 34 + 35 + 45 + 6 + 8 + 9⟩",results/verification/alphaq_external_article_repair2_vbe/proofs/vbe_adder_3/factor_count/selected-beam-shared-parity-w32.verify.txt,0.13193178176879883,ok,ok
vbe_adder_3,factor_count_pair_cap,selected-beam-shared-parity-w32,32,,results/alphaq_objective_beam_policy_external_validation_article_repair2_vbe/vbe_adder_3/factor_count_pair_cap/selected-beam-shared-parity-w32/summary.json,results/alphaq_objective_beam_policy_external_validation_article_repair2_vbe/vbe_adder_3/factor_count_pair_cap/selected-beam-shared-parity-w32,51.0,7.0,277.0,182.0,1.05,2.8556701030927836,inconclusive,"Inconclusive (took 0.133s)
Reduced form:
(-1)^{014 + 015 + 024 + 025 + 124 + 125 + 34 + 35 + 4 + 45 + 6}|0⟩|1⟩|2⟩|3⟩|4⟩|5⟩|1 + 6⟩|7⟩|1 + 8⟩|1 + 014 + 015 + 024 + 025 + 124 + 125 + 34 + 35 + 45 + 6 + 8 + 9⟩",results/verification/alphaq_external_article_repair2_vbe/proofs/vbe_adder_3/factor_count_pair_cap/selected-beam-shared-parity-w32.verify.txt,0.1504199504852295,ok,ok
vbe_adder_3,frontier_pair,selected-beam-shared-parity-w16,16,,results/alphaq_objective_beam_policy_external_validation_article_repair2_vbe/vbe_adder_3/frontier_pair/selected-beam-shared-parity-w16/summary.json,results/alphaq_objective_beam_policy_external_validation_article_repair2_vbe/vbe_adder_3/frontier_pair/selected-beam-shared-parity-w16,51.0,7.0,285.0,188.0,1.07,2.9381443298969074,inconclusive,"Inconclusive (took 0.102s)
Reduced form:
(-1)^{014 + 015 + 024 + 025 + 124 + 125 + 34 + 35 + 4 + 45 + 6}|0⟩|1⟩|2⟩|3⟩|4⟩|5⟩|1 + 6⟩|7⟩|1 + 8⟩|1 + 014 + 015 + 024 + 025 + 124 + 125 + 34 + 35 + 45 + 6 + 8 + 9⟩",results/verification/alphaq_external_article_repair2_vbe/proofs/vbe_adder_3/frontier_pair/selected-beam-shared-parity-w16.verify.txt,0.13175415992736816,ok,ok
vbe_adder_3,mixed_pair,selected-beam-shared-parity-w32,32,,results/alphaq_objective_beam_policy_external_validation_article_repair2_vbe/vbe_adder_3/mixed_pair/selected-beam-shared-parity-w32/summary.json,results/alphaq_objective_beam_policy_external_validation_article_repair2_vbe/vbe_adder_3/mixed_pair/selected-beam-shared-parity-w32,77.0,8.0,317.0,300.0,1.6,3.268041237113402,inconclusive,"Inconclusive (took 0.129s)
Reduced form:
(-1)^{014 + 015 + 024 + 025 + 124 + 125 + 34 + 35 + 4 + 45 + 6}|0⟩|1⟩|2⟩|3⟩|4⟩|5⟩|1 + 6⟩|7⟩|1 + 8⟩|1 + 014 + 015 + 024 + 025 + 124 + 125 + 34 + 35 + 45 + 6 + 8 + 9⟩",results/verification/alphaq_external_article_repair2_vbe/proofs/vbe_adder_3/mixed_pair/selected-beam-shared-parity-w32.verify.txt,0.15171575546264648,ok,ok
