extract_runtime_sec,output_qasm_path,read_runtime_sec,runtime_sec,simplify_runtime_sec,status,tcount_after_pyzx,tcount_before_pyzx,circuit_id
0.0024383068084716797,results/pyzx_smoke/cuccaro_adder_n3/optimized.qasm,0.0006928443908691406,0.836068868637085,0.02324199676513672,ok,16,42,cuccaro_adder_n3
0.0016641616821289062,results/pyzx_smoke/barenco_tof_3/optimized.qasm,0.0007259845733642578,0.4286630153656006,0.011239051818847656,ok,16,28,barenco_tof_3
0.002190113067626953,results/pyzx_smoke/gf_2pow2_mult/optimized.qasm,0.0005638599395751953,0.4023282527923584,0.012046098709106445,ok,18,28,gf_2pow2_mult
0.0008199214935302734,results/pyzx_smoke/mod_5_4/optimized.qasm,0.0005309581756591797,0.41718506813049316,0.014581918716430664,ok,8,28,mod_5_4
0.0014498233795166016,results/pyzx_smoke/nc_tof_3/optimized.qasm,0.0006268024444580078,0.44786596298217773,0.00830221176147461,ok,15,21,nc_tof_3
