circuit_id,method,status,selection_objective,selection_status,selection_error,source_candidate_id,predicted_structural_cost,predicted_primary_nc_depth_ratio,prediction_std,prediction_tolerance,prediction_margin_from_best,structural_cost,alphaq_target_status,alphaq_target_error,alphaq_nc_core_area_ratio,alphaq_nc_core_area_delta_vs_original,alphaq_nc_core_depth_ratio,alphaq_nc_core_width_ratio,alphaq_total_depth_ratio,alphaq_total_area_ratio,alphaq_border_status,alphaq_border_error,alphaq_total_depth,alphaq_total_width,alphaq_total_area,alphaq_nc_core_depth,alphaq_nc_core_width,alphaq_nc_core_area,alphaq_core_tcount,alphaq_crossing_closure_count,alphaq_left_nc_core_depth,alphaq_left_nc_core_width,alphaq_left_nc_core_area,alphaq_left_crossing_closure_count,alphaq_right_nc_core_depth,alphaq_right_nc_core_width,alphaq_right_nc_core_area,alphaq_right_crossing_closure_count,alphaq_prefix_clifford_depth,alphaq_suffix_clifford_depth,alphaq_clifford_shaved_depth_fraction,primary_nc_depth_ratio,zx_total_depth_ratio,qasm_depth_ratio,tcount_ratio,tcount_after_selection,tdepth_after_selection,combo_index,assembled_qasm_path,model_json,error
mod_5_4,public_resynth_reranker,ok,mlp_reranker,ok,,mod_5_4:combo1,0.05141254748782646,,0.0009340539911302098,0.1,0.0,0.08135593220338982,ok,,0.08135593220338982,-0.7661016949152541,0.13559322033898305,0.6,1.0,1.0,ok,,59,5,295,8,3,24,7,4,48,5,240,46,19,5,95,15,11,40,0.864406779661017,0.3728813559322034,1.2203389830508475,1.0,0.25,7,4,1,results/tmp_alphaq_border_smoke/reranker_selection/public_resynth_reranker/mod_5_4/assembled.qasm,results/tmp_alphaq_border_smoke/reranker_model.json,
