target,objective_variant,materializer,beam_width,candidate_kind,summary_path,candidate_dir,tcount,tdepth,qasm_depth,num_total_cnots,primary_nc_depth_ratio,qasm_depth_ratio,verification_status,verification_error,proof_path,runtime_sec,original_normalization_status,candidate_normalization_status
nc_tof_5,factor_count,selected-beam-shared-parity-w32,32,,results/alphaq_objective_beam_policy_external_validation_journal_full_nc_tof_5_long/nc_tof_5/factor_count/selected-beam-shared-parity-w32/summary.json,results/alphaq_objective_beam_policy_external_validation_journal_full_nc_tof_5_long/nc_tof_5/factor_count/selected-beam-shared-parity-w32,103.0,10.0,581.0,356.0,2.4157303370786516,6.755813953488372,equal,,results/verification/alphaq_external_journal_full_nc_tof_5_long/proofs/nc_tof_5/factor_count/selected-beam-shared-parity-w32.verify.txt,0.07940101623535156,ok,ok
nc_tof_5,frontier_pair,selected-beam-shared-parity-w32,32,,results/alphaq_objective_beam_policy_external_validation_journal_full_nc_tof_5_long/nc_tof_5/frontier_pair/selected-beam-shared-parity-w32/summary.json,results/alphaq_objective_beam_policy_external_validation_journal_full_nc_tof_5_long/nc_tof_5/frontier_pair/selected-beam-shared-parity-w32,103.0,10.0,581.0,356.0,2.4157303370786516,6.755813953488372,equal,,results/verification/alphaq_external_journal_full_nc_tof_5_long/proofs/nc_tof_5/frontier_pair/selected-beam-shared-parity-w32.verify.txt,0.07709479331970215,ok,ok
