circuit_id,method,status,selection_objective,selection_status,selection_error,source_candidate_id,predicted_structural_cost,predicted_primary_nc_depth_ratio,prediction_std,prediction_tolerance,prediction_margin_from_best,structural_cost,alphaq_target_status,alphaq_target_error,alphaq_nc_core_area_ratio,alphaq_nc_core_area_delta_vs_original,alphaq_nc_core_depth_ratio,alphaq_nc_core_width_ratio,alphaq_total_depth_ratio,alphaq_total_area_ratio,alphaq_border_status,alphaq_border_error,alphaq_total_depth,alphaq_total_width,alphaq_total_area,alphaq_nc_core_depth,alphaq_nc_core_width,alphaq_nc_core_area,alphaq_core_tcount,alphaq_crossing_closure_count,alphaq_left_nc_core_depth,alphaq_left_nc_core_width,alphaq_left_nc_core_area,alphaq_left_crossing_closure_count,alphaq_right_nc_core_depth,alphaq_right_nc_core_width,alphaq_right_nc_core_area,alphaq_right_crossing_closure_count,alphaq_prefix_clifford_depth,alphaq_suffix_clifford_depth,alphaq_clifford_shaved_depth_fraction,primary_nc_depth_ratio,zx_total_depth_ratio,qasm_depth_ratio,tcount_ratio,tcount_after_selection,tdepth_after_selection,combo_index,assembled_qasm_path,model_json,error
cuccaro_adder_n3,public_resynth_reranker,ok,mlp_reranker,ok,,cuccaro_adder_n3:combo0,0.5063688534612929,,0.11712253225900089,0.1,0.0,0.5205479452054794,ok,,0.5205479452054794,-0.3835616438356164,0.5205479452054794,1.0,3.315068493150685,3.7886497064579254,ok,,242,8,1936,38,7,266,14,26,214,8,1712,201,66,8,528,45,28,176,0.8429752066115702,0.9090909090909091,3.324675324675325,3.315068493150685,0.3333333333333333,14,4,0,results/tmp_alphaq_border_full/reranker_selection/public_resynth_reranker/cuccaro_adder_n3/assembled.qasm,results/tmp_alphaq_border_full/reranker_model.json,
gf_2pow2_mult,public_resynth_reranker,ok,mlp_reranker,ok,,gf_2pow2_mult:combo11,1.2065495121840988,,0.08709374369817628,0.1,0.0,1.2619047619047619,ok,,1.2619047619047619,0.33333333333333326,1.2619047619047619,1.0,3.5,3.5,ok,,147,6,882,53,6,318,21,33,132,6,792,110,68,6,408,44,15,79,0.6394557823129252,1.7272727272727273,4.045454545454546,3.5,0.75,21,6,11,results/tmp_alphaq_border_full/reranker_selection/public_resynth_reranker/gf_2pow2_mult/assembled.qasm,results/tmp_alphaq_border_full/reranker_model.json,
mod_5_4,public_resynth_reranker,ok,mlp_reranker,ok,,mod_5_4:combo1,0.07920394644629274,,0.0711443725438329,0.1,0.0,0.08135593220338982,ok,,0.08135593220338982,-0.7661016949152541,0.13559322033898305,0.6,1.0,1.0,ok,,59,5,295,8,3,24,7,4,48,5,240,46,19,5,95,15,11,40,0.864406779661017,0.3728813559322034,1.2203389830508475,1.0,0.25,7,4,1,results/tmp_alphaq_border_full/reranker_selection/public_resynth_reranker/mod_5_4/assembled.qasm,results/tmp_alphaq_border_full/reranker_model.json,
qft_4,public_resynth_reranker,ok,mlp_reranker,ok,,qft_4:combo6,7.21292105881892,,0.1754822609120458,0.1,0.0,7.067105263157894,ok,,7.067105263157894,6.080263157894737,0.8618421052631579,8.2,3.4276315789473686,29.477631578947367,ok,,521,43,22403,131,41,5371,67,106,519,43,22317,579,133,42,5586,112,9,392,0.7696737044145874,1.1524390243902438,4.286585365853658,3.4276315789473686,0.9710144927536232,67,23,6,results/tmp_alphaq_border_full/reranker_selection/public_resynth_reranker/qft_4/assembled.qasm,results/tmp_alphaq_border_full/reranker_model.json,
vbe_adder_3,public_resynth_reranker,ok,mlp_reranker,ok,,vbe_adder_3:combo9,1.1475348540302936,,0.10730632384667088,0.1,0.0,1.1835051546391753,ok,,1.1835051546391753,0.2556701030927835,0.845360824742268,1.4,3.329896907216495,4.661855670103093,ok,,323,14,4522,82,14,1148,21,80,304,14,4256,333,101,14,1414,110,19,222,0.7461300309597523,1.37,3.86,3.329896907216495,0.3,21,7,9,results/tmp_alphaq_border_full/reranker_selection/public_resynth_reranker/vbe_adder_3/assembled.qasm,results/tmp_alphaq_border_full/reranker_model.json,
