circuit_id,candidate_id,combo_index,status,selection_status,selection_error,source_methods,decomposition_keys,candidate_indices,num_blocks,num_gadget_blocks,num_no_gadget_blocks,gadget_block_fraction,uses_any_gadget_source,block_tcount_sum,block_tdepth_sum,structural_cost,alphaq_target_status,alphaq_target_error,alphaq_nc_core_area_ratio,alphaq_nc_core_area_delta_vs_original,alphaq_nc_core_depth_ratio,alphaq_nc_core_width_ratio,alphaq_total_depth_ratio,alphaq_total_area_ratio,alphaq_border_status,alphaq_border_error,alphaq_total_depth,alphaq_total_width,alphaq_total_area,alphaq_nc_core_depth,alphaq_nc_core_width,alphaq_nc_core_area,alphaq_core_tcount,alphaq_crossing_closure_count,alphaq_left_nc_core_depth,alphaq_left_nc_core_width,alphaq_left_nc_core_area,alphaq_left_crossing_closure_count,alphaq_right_nc_core_depth,alphaq_right_nc_core_width,alphaq_right_nc_core_area,alphaq_right_crossing_closure_count,alphaq_prefix_clifford_depth,alphaq_suffix_clifford_depth,alphaq_clifford_shaved_depth_fraction,primary_nc_depth_ratio,primary_nc_depth_delta_vs_original,zx_total_depth_ratio,qasm_depth_ratio,tcount_ratio,tdepth_ratio,gate_count_ratio,tcount_after,tdepth_after,depth_after,gate_count_after,rho_t,rho_w,n_clifford_blocks,n_nonclifford_blocks,avg_nonclifford_block_len,hadamard_boundary_density,tdepth_over_tcount,candidate_qasm_path
mod_5_4,mod_5_4:combo0,0,ok,ok,,public_resynth_no_gadgets,mod_5_4,0,1,0,1,0.0,0,7,4,0.4576271186440678,ok,,0.4576271186440678,-0.38983050847457623,0.4576271186440678,1.0,0.9661016949152542,0.9661016949152542,ok,,57,5,285,27,5,135,7,21,53,5,265,53,31,5,155,26,4,26,0.5263157894736842,0.5423728813559322,-0.3728813559322034,1.11864406779661,0.9661016949152542,0.25,0.25,0.8987341772151899,7,4,57,71,0.09859154929577464,0.5223880597014925,8,7,1.0,0.07142857142857142,0.5714285714285714,results/tmp_alphaq_border_smoke/public_resynth_structural/mod_5_4/structural_combinations/combo0/assembled.qasm
mod_5_4,mod_5_4:combo1,1,ok,ok,,public_resynth_gadgets,mod_5_4,0,1,1,0,1.0,1,7,4,0.08135593220338982,ok,,0.08135593220338982,-0.7661016949152541,0.13559322033898305,0.6,1.0,1.0,ok,,59,5,295,8,3,24,7,4,48,5,240,46,19,5,95,15,11,40,0.864406779661017,0.3728813559322034,-0.5423728813559322,1.2203389830508475,1.0,0.25,0.25,1.0506329113924051,7,4,59,83,0.08433734939759036,0.4794520547945205,6,5,1.4,0.3,0.5714285714285714,results/tmp_alphaq_border_smoke/public_resynth_structural/mod_5_4/structural_combinations/combo1/assembled.qasm
