family_file,family_label,method,use_gadgets,decomposition_key,circuit_id,block_label,candidate_index,num_factors,tensor_size,n_toffoli_gadgets,n_cs_gadgets,n_t_remaining,effective_tcount,tensor_path,tensor_equal,tensor_mismatch_count,tensor_target_shape,tensor_reconstructed_shape,tensor_validation_error,npz_path
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,nc_toff_10,nc_tof_10,,0,63,35,9,0,0,18,external/circuit-to-tensor/benchmarks/arithmetic/nc_tof_10/nc_tof_10.tensor.npy,true,0,"(35, 35, 35)","(35, 35, 35)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,nc_toff_3,nc_tof_3,,0,14,7,2,0,0,4,external/circuit-to-tensor/benchmarks/arithmetic/nc_tof_3/nc_tof_3.tensor.npy,true,0,"(7, 7, 7)","(7, 7, 7)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,nc_toff_4,nc_tof_4,,0,21,11,3,0,0,6,external/circuit-to-tensor/benchmarks/arithmetic/nc_tof_4/nc_tof_4.tensor.npy,true,0,"(11, 11, 11)","(11, 11, 11)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,nc_toff_5,nc_tof_5,,0,28,15,4,0,0,8,external/circuit-to-tensor/benchmarks/arithmetic/nc_tof_5/nc_tof_5.tensor.npy,true,0,"(15, 15, 15)","(15, 15, 15)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_adder_10_block1,qcla_adder_10,block1,0,103,37,12,0,19,43,external/circuit-to-tensor/benchmarks/arithmetic/qcla_adder_10/qcla_adder_10_block1.tensor.npy,true,0,"(37, 37, 37)","(37, 37, 37)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_adder_10_block1,qcla_adder_10,block1,1,103,37,12,0,19,43,external/circuit-to-tensor/benchmarks/arithmetic/qcla_adder_10/qcla_adder_10_block1.tensor.npy,true,0,"(37, 37, 37)","(37, 37, 37)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_adder_10_block1,qcla_adder_10,block1,2,103,37,12,0,19,43,external/circuit-to-tensor/benchmarks/arithmetic/qcla_adder_10/qcla_adder_10_block1.tensor.npy,true,0,"(37, 37, 37)","(37, 37, 37)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_adder_10_block1,qcla_adder_10,block1,3,103,37,12,0,19,43,external/circuit-to-tensor/benchmarks/arithmetic/qcla_adder_10/qcla_adder_10_block1.tensor.npy,true,0,"(37, 37, 37)","(37, 37, 37)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_adder_10_block1,qcla_adder_10,block1,4,103,37,12,0,19,43,external/circuit-to-tensor/benchmarks/arithmetic/qcla_adder_10/qcla_adder_10_block1.tensor.npy,true,0,"(37, 37, 37)","(37, 37, 37)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_adder_10_block1,qcla_adder_10,block1,5,103,37,12,0,19,43,external/circuit-to-tensor/benchmarks/arithmetic/qcla_adder_10/qcla_adder_10_block1.tensor.npy,true,0,"(37, 37, 37)","(37, 37, 37)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_adder_10_block1,qcla_adder_10,block1,6,103,37,12,0,19,43,external/circuit-to-tensor/benchmarks/arithmetic/qcla_adder_10/qcla_adder_10_block1.tensor.npy,true,0,"(37, 37, 37)","(37, 37, 37)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_adder_10_block1,qcla_adder_10,block1,7,103,37,12,0,19,43,external/circuit-to-tensor/benchmarks/arithmetic/qcla_adder_10/qcla_adder_10_block1.tensor.npy,true,0,"(37, 37, 37)","(37, 37, 37)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_adder_10_block1,qcla_adder_10,block1,8,103,37,12,0,19,43,external/circuit-to-tensor/benchmarks/arithmetic/qcla_adder_10/qcla_adder_10_block1.tensor.npy,true,0,"(37, 37, 37)","(37, 37, 37)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_adder_10_block1,qcla_adder_10,block1,9,103,37,12,0,19,43,external/circuit-to-tensor/benchmarks/arithmetic/qcla_adder_10/qcla_adder_10_block1.tensor.npy,true,0,"(37, 37, 37)","(37, 37, 37)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_adder_10_block2,qcla_adder_10,block2,0,136,48,16,5,9,51,external/circuit-to-tensor/benchmarks/arithmetic/qcla_adder_10/qcla_adder_10_block2.tensor.npy,true,0,"(48, 48, 48)","(48, 48, 48)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_adder_10_block2,qcla_adder_10,block2,1,136,48,16,5,9,51,external/circuit-to-tensor/benchmarks/arithmetic/qcla_adder_10/qcla_adder_10_block2.tensor.npy,true,0,"(48, 48, 48)","(48, 48, 48)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_adder_10_block2,qcla_adder_10,block2,2,136,48,16,5,9,51,external/circuit-to-tensor/benchmarks/arithmetic/qcla_adder_10/qcla_adder_10_block2.tensor.npy,true,0,"(48, 48, 48)","(48, 48, 48)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_adder_10_block2,qcla_adder_10,block2,3,136,48,16,5,9,51,external/circuit-to-tensor/benchmarks/arithmetic/qcla_adder_10/qcla_adder_10_block2.tensor.npy,true,0,"(48, 48, 48)","(48, 48, 48)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_adder_10_block2,qcla_adder_10,block2,4,136,48,16,5,9,51,external/circuit-to-tensor/benchmarks/arithmetic/qcla_adder_10/qcla_adder_10_block2.tensor.npy,true,0,"(48, 48, 48)","(48, 48, 48)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_adder_10_block2,qcla_adder_10,block2,5,136,48,16,5,9,51,external/circuit-to-tensor/benchmarks/arithmetic/qcla_adder_10/qcla_adder_10_block2.tensor.npy,true,0,"(48, 48, 48)","(48, 48, 48)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_adder_10_block2,qcla_adder_10,block2,6,136,48,16,5,9,51,external/circuit-to-tensor/benchmarks/arithmetic/qcla_adder_10/qcla_adder_10_block2.tensor.npy,true,0,"(48, 48, 48)","(48, 48, 48)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_adder_10_block2,qcla_adder_10,block2,7,136,48,16,5,9,51,external/circuit-to-tensor/benchmarks/arithmetic/qcla_adder_10/qcla_adder_10_block2.tensor.npy,true,0,"(48, 48, 48)","(48, 48, 48)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_adder_10_block2,qcla_adder_10,block2,8,136,48,16,5,9,51,external/circuit-to-tensor/benchmarks/arithmetic/qcla_adder_10/qcla_adder_10_block2.tensor.npy,true,0,"(48, 48, 48)","(48, 48, 48)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_adder_10_block2,qcla_adder_10,block2,9,136,48,16,5,9,51,external/circuit-to-tensor/benchmarks/arithmetic/qcla_adder_10/qcla_adder_10_block2.tensor.npy,true,0,"(48, 48, 48)","(48, 48, 48)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_com_7,qcla_com_7,,0,84,42,12,0,0,24,external/circuit-to-tensor/benchmarks/arithmetic/qcla_com_7/qcla_com_7.tensor.npy,true,0,"(42, 42, 42)","(42, 42, 42)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_com_7,qcla_com_7,,1,84,42,12,0,0,24,external/circuit-to-tensor/benchmarks/arithmetic/qcla_com_7/qcla_com_7.tensor.npy,true,0,"(42, 42, 42)","(42, 42, 42)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_com_7,qcla_com_7,,2,84,42,12,0,0,24,external/circuit-to-tensor/benchmarks/arithmetic/qcla_com_7/qcla_com_7.tensor.npy,true,0,"(42, 42, 42)","(42, 42, 42)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_com_7,qcla_com_7,,3,84,42,12,0,0,24,external/circuit-to-tensor/benchmarks/arithmetic/qcla_com_7/qcla_com_7.tensor.npy,true,0,"(42, 42, 42)","(42, 42, 42)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_com_7,qcla_com_7,,4,84,42,12,0,0,24,external/circuit-to-tensor/benchmarks/arithmetic/qcla_com_7/qcla_com_7.tensor.npy,true,0,"(42, 42, 42)","(42, 42, 42)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_com_7,qcla_com_7,,5,84,42,12,0,0,24,external/circuit-to-tensor/benchmarks/arithmetic/qcla_com_7/qcla_com_7.tensor.npy,true,0,"(42, 42, 42)","(42, 42, 42)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_com_7,qcla_com_7,,6,84,42,12,0,0,24,external/circuit-to-tensor/benchmarks/arithmetic/qcla_com_7/qcla_com_7.tensor.npy,true,0,"(42, 42, 42)","(42, 42, 42)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_com_7,qcla_com_7,,7,84,42,12,0,0,24,external/circuit-to-tensor/benchmarks/arithmetic/qcla_com_7/qcla_com_7.tensor.npy,true,0,"(42, 42, 42)","(42, 42, 42)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_com_7,qcla_com_7,,8,84,42,12,0,0,24,external/circuit-to-tensor/benchmarks/arithmetic/qcla_com_7/qcla_com_7.tensor.npy,true,0,"(42, 42, 42)","(42, 42, 42)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_com_7,qcla_com_7,,9,84,42,12,0,0,24,external/circuit-to-tensor/benchmarks/arithmetic/qcla_com_7/qcla_com_7.tensor.npy,true,0,"(42, 42, 42)","(42, 42, 42)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_mod_7_block1,qcla_mod_7,block1,0,165,50,21,0,18,60,external/circuit-to-tensor/benchmarks/arithmetic/qcla_mod_7/qcla_mod_7_block1.tensor.npy,true,0,"(50, 50, 50)","(50, 50, 50)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_mod_7_block1,qcla_mod_7,block1,1,165,50,21,0,18,60,external/circuit-to-tensor/benchmarks/arithmetic/qcla_mod_7/qcla_mod_7_block1.tensor.npy,true,0,"(50, 50, 50)","(50, 50, 50)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_mod_7_block1,qcla_mod_7,block1,2,165,50,21,0,18,60,external/circuit-to-tensor/benchmarks/arithmetic/qcla_mod_7/qcla_mod_7_block1.tensor.npy,true,0,"(50, 50, 50)","(50, 50, 50)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_mod_7_block1,qcla_mod_7,block1,3,165,50,21,0,18,60,external/circuit-to-tensor/benchmarks/arithmetic/qcla_mod_7/qcla_mod_7_block1.tensor.npy,true,0,"(50, 50, 50)","(50, 50, 50)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_mod_7_block1,qcla_mod_7,block1,4,165,50,21,0,18,60,external/circuit-to-tensor/benchmarks/arithmetic/qcla_mod_7/qcla_mod_7_block1.tensor.npy,true,0,"(50, 50, 50)","(50, 50, 50)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_mod_7_block1,qcla_mod_7,block1,5,165,50,21,0,18,60,external/circuit-to-tensor/benchmarks/arithmetic/qcla_mod_7/qcla_mod_7_block1.tensor.npy,true,0,"(50, 50, 50)","(50, 50, 50)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_mod_7_block1,qcla_mod_7,block1,6,165,50,21,0,18,60,external/circuit-to-tensor/benchmarks/arithmetic/qcla_mod_7/qcla_mod_7_block1.tensor.npy,true,0,"(50, 50, 50)","(50, 50, 50)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_mod_7_block1,qcla_mod_7,block1,7,165,50,21,0,18,60,external/circuit-to-tensor/benchmarks/arithmetic/qcla_mod_7/qcla_mod_7_block1.tensor.npy,true,0,"(50, 50, 50)","(50, 50, 50)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_mod_7_block1,qcla_mod_7,block1,8,165,50,21,0,18,60,external/circuit-to-tensor/benchmarks/arithmetic/qcla_mod_7/qcla_mod_7_block1.tensor.npy,true,0,"(50, 50, 50)","(50, 50, 50)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_mod_7_block1,qcla_mod_7,block1,9,165,50,21,0,18,60,external/circuit-to-tensor/benchmarks/arithmetic/qcla_mod_7/qcla_mod_7_block1.tensor.npy,true,0,"(50, 50, 50)","(50, 50, 50)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_mod_7_block2,qcla_mod_7,block2,0,172,59,22,0,18,62,external/circuit-to-tensor/benchmarks/arithmetic/qcla_mod_7/qcla_mod_7_block2.tensor.npy,true,0,"(59, 59, 59)","(59, 59, 59)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_mod_7_block2,qcla_mod_7,block2,1,172,59,22,0,18,62,external/circuit-to-tensor/benchmarks/arithmetic/qcla_mod_7/qcla_mod_7_block2.tensor.npy,true,0,"(59, 59, 59)","(59, 59, 59)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_mod_7_block2,qcla_mod_7,block2,2,172,59,22,0,18,62,external/circuit-to-tensor/benchmarks/arithmetic/qcla_mod_7/qcla_mod_7_block2.tensor.npy,true,0,"(59, 59, 59)","(59, 59, 59)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_mod_7_block2,qcla_mod_7,block2,3,172,59,22,0,18,62,external/circuit-to-tensor/benchmarks/arithmetic/qcla_mod_7/qcla_mod_7_block2.tensor.npy,true,0,"(59, 59, 59)","(59, 59, 59)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_mod_7_block2,qcla_mod_7,block2,4,172,59,22,0,18,62,external/circuit-to-tensor/benchmarks/arithmetic/qcla_mod_7/qcla_mod_7_block2.tensor.npy,true,0,"(59, 59, 59)","(59, 59, 59)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_mod_7_block2,qcla_mod_7,block2,5,172,59,22,0,18,62,external/circuit-to-tensor/benchmarks/arithmetic/qcla_mod_7/qcla_mod_7_block2.tensor.npy,true,0,"(59, 59, 59)","(59, 59, 59)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_mod_7_block2,qcla_mod_7,block2,6,172,59,22,0,18,62,external/circuit-to-tensor/benchmarks/arithmetic/qcla_mod_7/qcla_mod_7_block2.tensor.npy,true,0,"(59, 59, 59)","(59, 59, 59)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_mod_7_block2,qcla_mod_7,block2,7,172,59,22,0,18,62,external/circuit-to-tensor/benchmarks/arithmetic/qcla_mod_7/qcla_mod_7_block2.tensor.npy,true,0,"(59, 59, 59)","(59, 59, 59)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_mod_7_block2,qcla_mod_7,block2,8,172,59,22,0,18,62,external/circuit-to-tensor/benchmarks/arithmetic/qcla_mod_7/qcla_mod_7_block2.tensor.npy,true,0,"(59, 59, 59)","(59, 59, 59)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qcla_mod_7_block2,qcla_mod_7,block2,9,172,59,22,0,18,62,external/circuit-to-tensor/benchmarks/arithmetic/qcla_mod_7/qcla_mod_7_block2.tensor.npy,true,0,"(59, 59, 59)","(59, 59, 59)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qft_4,qft_4,,0,67,43,4,3,30,44,external/circuit-to-tensor/benchmarks/arithmetic/qft_4/qft_4.tensor.npy,true,0,"(43, 43, 43)","(43, 43, 43)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qft_4,qft_4,,1,67,43,4,3,30,44,external/circuit-to-tensor/benchmarks/arithmetic/qft_4/qft_4.tensor.npy,true,0,"(43, 43, 43)","(43, 43, 43)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qft_4,qft_4,,2,67,43,4,3,30,44,external/circuit-to-tensor/benchmarks/arithmetic/qft_4/qft_4.tensor.npy,true,0,"(43, 43, 43)","(43, 43, 43)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qft_4,qft_4,,3,67,43,4,3,30,44,external/circuit-to-tensor/benchmarks/arithmetic/qft_4/qft_4.tensor.npy,true,0,"(43, 43, 43)","(43, 43, 43)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qft_4,qft_4,,4,67,43,4,3,30,44,external/circuit-to-tensor/benchmarks/arithmetic/qft_4/qft_4.tensor.npy,true,0,"(43, 43, 43)","(43, 43, 43)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qft_4,qft_4,,5,67,43,4,3,30,44,external/circuit-to-tensor/benchmarks/arithmetic/qft_4/qft_4.tensor.npy,true,0,"(43, 43, 43)","(43, 43, 43)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qft_4,qft_4,,6,67,43,4,3,30,44,external/circuit-to-tensor/benchmarks/arithmetic/qft_4/qft_4.tensor.npy,true,0,"(43, 43, 43)","(43, 43, 43)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qft_4,qft_4,,7,67,43,4,3,30,44,external/circuit-to-tensor/benchmarks/arithmetic/qft_4/qft_4.tensor.npy,true,0,"(43, 43, 43)","(43, 43, 43)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qft_4,qft_4,,8,67,43,4,3,30,44,external/circuit-to-tensor/benchmarks/arithmetic/qft_4/qft_4.tensor.npy,true,0,"(43, 43, 43)","(43, 43, 43)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,qft_4,qft_4,,9,67,43,4,3,30,44,external/circuit-to-tensor/benchmarks/arithmetic/qft_4/qft_4.tensor.npy,true,0,"(43, 43, 43)","(43, 43, 43)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,rc_adder_6,rc_adder_6,,0,42,24,6,0,0,12,external/circuit-to-tensor/benchmarks/arithmetic/rc_adder_6/rc_adder_6.tensor.npy,true,0,"(24, 24, 24)","(24, 24, 24)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_gadgets.npz,benchmark,paper_gadgets,True,vbe_adder_3,vbe_adder_3,,0,21,14,3,0,0,6,external/circuit-to-tensor/benchmarks/arithmetic/vbe_adder_3/vbe_adder_3.tensor.npy,true,0,"(14, 14, 14)","(14, 14, 14)",,external/alphatensor_quantum/decompositions/benchmarks_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,8_bit_adder_block1,8_bit_adder,block1,0,48,31,0,0,48,48,external/circuit-to-tensor/benchmarks/arithmetic/8_bit_adder/8_bit_adder_block1.tensor.npy,true,0,"(31, 31, 31)","(31, 31, 31)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,8_bit_adder_block1,8_bit_adder,block1,1,48,31,0,0,48,48,external/circuit-to-tensor/benchmarks/arithmetic/8_bit_adder/8_bit_adder_block1.tensor.npy,true,0,"(31, 31, 31)","(31, 31, 31)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,8_bit_adder_block1,8_bit_adder,block1,2,48,31,0,0,48,48,external/circuit-to-tensor/benchmarks/arithmetic/8_bit_adder/8_bit_adder_block1.tensor.npy,true,0,"(31, 31, 31)","(31, 31, 31)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,8_bit_adder_block1,8_bit_adder,block1,3,48,31,0,0,48,48,external/circuit-to-tensor/benchmarks/arithmetic/8_bit_adder/8_bit_adder_block1.tensor.npy,true,0,"(31, 31, 31)","(31, 31, 31)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,8_bit_adder_block1,8_bit_adder,block1,4,48,31,0,0,48,48,external/circuit-to-tensor/benchmarks/arithmetic/8_bit_adder/8_bit_adder_block1.tensor.npy,true,0,"(31, 31, 31)","(31, 31, 31)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,8_bit_adder_block1,8_bit_adder,block1,5,48,31,0,0,48,48,external/circuit-to-tensor/benchmarks/arithmetic/8_bit_adder/8_bit_adder_block1.tensor.npy,true,0,"(31, 31, 31)","(31, 31, 31)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,8_bit_adder_block1,8_bit_adder,block1,6,48,31,0,0,48,48,external/circuit-to-tensor/benchmarks/arithmetic/8_bit_adder/8_bit_adder_block1.tensor.npy,true,0,"(31, 31, 31)","(31, 31, 31)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,8_bit_adder_block1,8_bit_adder,block1,7,48,31,0,0,48,48,external/circuit-to-tensor/benchmarks/arithmetic/8_bit_adder/8_bit_adder_block1.tensor.npy,true,0,"(31, 31, 31)","(31, 31, 31)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,8_bit_adder_block1,8_bit_adder,block1,8,48,31,0,0,48,48,external/circuit-to-tensor/benchmarks/arithmetic/8_bit_adder/8_bit_adder_block1.tensor.npy,true,0,"(31, 31, 31)","(31, 31, 31)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,8_bit_adder_block1,8_bit_adder,block1,9,48,31,0,0,48,48,external/circuit-to-tensor/benchmarks/arithmetic/8_bit_adder/8_bit_adder_block1.tensor.npy,true,0,"(31, 31, 31)","(31, 31, 31)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,8_bit_adder_block2,8_bit_adder,block2,0,91,50,0,0,91,91,external/circuit-to-tensor/benchmarks/arithmetic/8_bit_adder/8_bit_adder_block2.tensor.npy,true,0,"(50, 50, 50)","(50, 50, 50)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,8_bit_adder_block2,8_bit_adder,block2,1,91,50,0,0,91,91,external/circuit-to-tensor/benchmarks/arithmetic/8_bit_adder/8_bit_adder_block2.tensor.npy,true,0,"(50, 50, 50)","(50, 50, 50)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,8_bit_adder_block2,8_bit_adder,block2,2,91,50,0,0,91,91,external/circuit-to-tensor/benchmarks/arithmetic/8_bit_adder/8_bit_adder_block2.tensor.npy,true,0,"(50, 50, 50)","(50, 50, 50)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,8_bit_adder_block2,8_bit_adder,block2,3,91,50,0,0,91,91,external/circuit-to-tensor/benchmarks/arithmetic/8_bit_adder/8_bit_adder_block2.tensor.npy,true,0,"(50, 50, 50)","(50, 50, 50)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
