circuit_id,candidate_id,combo_index,status,selection_status,selection_error,source_methods,decomposition_keys,candidate_indices,num_blocks,num_gadget_blocks,num_no_gadget_blocks,gadget_block_fraction,uses_any_gadget_source,block_tcount_sum,block_tdepth_sum,structural_cost,alphaq_target_status,alphaq_target_error,alphaq_nc_core_area_ratio,alphaq_nc_core_area_delta_vs_original,alphaq_nc_core_depth_ratio,alphaq_nc_core_width_ratio,alphaq_total_depth_ratio,alphaq_total_area_ratio,alphaq_border_status,alphaq_border_error,alphaq_total_depth,alphaq_total_width,alphaq_total_area,alphaq_nc_core_depth,alphaq_nc_core_width,alphaq_nc_core_area,alphaq_core_tcount,alphaq_crossing_closure_count,alphaq_left_nc_core_depth,alphaq_left_nc_core_width,alphaq_left_nc_core_area,alphaq_left_crossing_closure_count,alphaq_right_nc_core_depth,alphaq_right_nc_core_width,alphaq_right_nc_core_area,alphaq_right_crossing_closure_count,alphaq_prefix_clifford_depth,alphaq_suffix_clifford_depth,alphaq_clifford_shaved_depth_fraction,primary_nc_depth_ratio,primary_nc_depth_delta_vs_original,zx_total_depth_ratio,qasm_depth_ratio,tcount_ratio,tdepth_ratio,gate_count_ratio,tcount_after,tdepth_after,depth_after,gate_count_after,rho_t,rho_w,n_clifford_blocks,n_nonclifford_blocks,avg_nonclifford_block_len,hadamard_boundary_density,tdepth_over_tcount,candidate_qasm_path
cuccaro_adder_n3,cuccaro_adder_n3:combo0,0,ok,ok,,public_resynth_gadgets,cuccaro_adder_n3,0,1,1,0,1.0,1,14,4,0.5205479452054794,ok,,0.5205479452054794,-0.3835616438356164,0.5205479452054794,1.0,3.315068493150685,3.7886497064579254,ok,,242,8,1936,38,7,266,14,26,214,8,1712,201,66,8,528,45,28,176,0.8429752066115702,0.9090909090909091,-0.038961038961038974,3.324675324675325,3.315068493150685,0.3333333333333333,0.4,2.980392156862745,14,4,242,304,0.046052631578947366,0.32558139534883723,11,10,1.4,0.3,0.2857142857142857,results/tmp_alphaq_border_full/public_resynth_structural/cuccaro_adder_n3/structural_combinations/combo0/assembled.qasm
